id,Latitude,Longitude,h,x,y,x_normed,y_normed,h_normed,Location_RURAL,Location_SUBURBAN,Location_UNKNOWN,Location_URBAN AND CENTER CITY
32_3_1003,36.633042,-114.584159,518.0,-1643031.484982204,-92771.51398945868,0.35223156903639163,-0.14798108338602706,0.07069120416354181,1,0,0,0
32_3_1004,36.138029,-115.035275,526.0,-1693709.014970797,-138011.87054937714,0.30553375553184303,-0.18966870576994907,0.08312437485661835,0,1,0,0
32_3_1005,36.072772,-115.148613,645.0,-1705152.5457681213,-142944.81326081147,0.2949888874783431,-0.1942142635115958,0.26806778891613187,0,1,0,0
32_3_1007,36.078305,-115.168331,668.0,-1706754.2821083984,-141976.7699651304,0.29351293581064036,-0.19332224084797706,0.30381315465872694,0,1,0,0
32_3_1008,36.116383,-115.0475,520.0,-1695278.47676777,-140123.48739082148,0.30408754388115583,-0.1916144969219059,0.07379949683681095,1,0,0,0
32_3_1010,36.156641,-114.999998,572.0,-1690189.205945392,-136656.94929633132,0.30877715325617955,-0.1884201867517111,0.15461510634180844,0,1,0,0
32_3_1011,36.14136,-115.155833,632.0,-1704200.092553468,-135397.977765616,0.2958665443530901,-0.18726008250507334,0.2478638865398825,0,0,0,1
32_3_1012,36.100549,-115.154447,661.0,-1705022.138902146,-139833.80689518954,0.2951090534672617,-0.19134756509306639,0.29293413030228493,0,1,0,0
32_3_1013,36.091642,-115.02694,491.0,-1694043.6640910788,-143181.05955224694,0.30522538647336894,-0.1944319573348953,0.02872925307440849,0,1,0,0
32_3_1019,35.785665,-115.357087,924.0,-1730144.5625352184,-170025.00649017477,0.271959498746194,-0.21916784379415075,0.7016746168371761,1,0,0,0
32_3_1021,36.120472,-115.130832,610.0,-1702491.1796203344,-138123.695429025,0.29744125601454924,-0.189771749019613,0.21367266713392202,0,0,0,1
32_3_1022,36.114416,-115.163332,610.0,-1705480.5319902448,-138168.6807577725,0.29468665807931294,-0.18981320164156917,0.21367266713392202,0,0,0,1
32_3_1023,36.101361,-115.172776,0.0,-1706610.6247524656,-139402.00934579023,0.2936453117259112,-0.19094967669088678,-0.7343565982131641,0,0,0,1
32_3_1501,36.139707,-115.175654,1.0,-1705975.4899731688,-135204.68050433928,0.29423056924498386,-0.18708196491607337,-0.7328024518765296,0,0,0,1
32_3_1502,36.174365,-115.13977,1.0,-1702029.7939260006,-132132.70022873473,0.2978664089987716,-0.18425122786096984,-0.7328024518765296,0,0,0,1
32_3_2001,36.19497,-115.124724,581.0,-1700236.0051661306,-130187.86422317542,0.2995193311714548,-0.18245912021276792,0.16860242337151957,0,1,0,0
32_3_2002,36.191251,-115.122953,0.0,-1700166.7267542323,-130622.86412874555,0.29958316913592237,-0.1828599594894529,-0.7343565982131641,0,0,0,1
32_3_2003,36.214465,-115.091437,10.0,-1696871.1894293851,-128703.40054935453,0.30261990726083954,-0.1810912317657586,-0.7188151348468185,0,1,0,0
32_3_7771,36.318874,-115.586128,10.0,-1737698.63644522,-108079.08807969726,0.26499864775901616,-0.1620865506460518,-0.7188151348468185,1,0,0,0
32_3_7772,36.569333,-115.676651,10.0,-1739659.7342182517,-79320.31467322592,0.2631915553831678,-0.13558620942071473,-0.7188151348468185,0,1,0,0
32_3_7773,36.336099,-115.210284,10.0,-1704457.2769932232,-113337.34735824278,0.2956295566584123,-0.1669318777802541,-0.7188151348468185,0,1,0,0
32_3_7774,36.176937,-114.999443,10.0,-1689675.0840383675,-134473.45891285443,0.3092509010678474,-0.1864081663012367,-0.7188151348468185,1,0,0,0
32_3_7775,35.980826,-115.531678,10.0,-1740909.3415832429,-145613.22197966027,0.26204007993246203,-0.19667312156436118,-0.7188151348468185,1,0,0,0
32_3_7776,36.017771,-115.497233,10.0,-1737017.1950004196,-142283.32298968686,0.2656265754719636,-0.19360472020269726,-0.7188151348468185,1,0,0,0
32_3_7777,35.810183,-115.646285,10.0,-1755010.9522064596,-161831.65180986174,0.24904587158913988,-0.21161791488238257,-0.7188151348468185,1,0,0,0
32_3_7778,35.94583,-115.043609,10.0,-1698858.0894547268,-158631.2013921635,0.300789038888674,-0.20866879647093145,-0.7188151348468185,1,0,0,0
32_3_7779,35.169462,-114.580254,10.0,-1675534.2816398852,-251230.2186587688,0.32228122344854826,-0.29399599454064246,-0.7188151348468185,1,0,0,0
32_3_7780,36.606003,-114.473983,10.0,-1634028.7902309063,-97683.07282916422,0.360527280382803,-0.15250693653563424,-0.7188151348468185,1,0,0,0
32_3_8000,36.357786,-115.362234,1.0,-1717228.7553351277,-108134.35524313155,0.2838610250444627,-0.16213747766817702,-0.7328024518765296,1,0,0,0
32_5_1,38.952681,-119.778497,1446.0,-2026654.6285677715,261450.31532859078,-0.0012655729754583191,0.1784236354007323,1.5129390045604203,0,1,0,0
32_5_2,38.958241,-119.939234,1946.0,-2039877.2045587786,265639.5686497056,-0.013449777450632059,0.1822839058274237,2.290012172877704,0,1,0,0
32_5_3,38.957964,-119.939364,1951.0,-2039895.9883120945,265612.95865296473,-0.013467086112073524,0.1822593855190061,2.2977829045608766,0,0,1,0
32_5_4,38.963519,-119.941292,1908.0,-2039896.736375572,266248.3979860086,-0.013467775429977683,0.18284492367515967,2.2309546120855903,1,0,0,0
32_5_5,38.954722,-119.769167,0.0,-2025819.37720192,261459.9592002116,-0.0004959140650746167,0.17843252193720147,-0.7343565982131641,1,0,0,0
32_5_6,38.901111,-119.742222,1481.0,-2025104.3285214088,255141.3862447984,0.0001629817006956455,0.17261014776953415,1.5673341263426301,1,0,0,0
32_5_7,38.897557,-119.732507,1485.0,-2024395.9268718925,254545.8487916421,0.0008157524281338854,0.1720613779907244,1.5735507116891685,1,0,0,0
32_5_8,39.043241,-119.950183,1900.0,-2038343.6160237722,274946.1478579237,-0.012036621927532139,0.19085963752406518,2.218521441392514,1,0,0,0
32_5_9,38.9605,-119.941564,1908.54,-2040006.1779602645,265932.68079695886,-0.01356862254531196,0.1825539998196019,2.231793851107373,1,0,0,0
32_5_1000,38.893583,-119.7105,1481.0,-2022674.7163293757,253631.91167533444,0.0024017959652716143,0.17121921253747863,1.5673341263426301,1,0,0,0
32_5_1002,38.893583,-119.7105,1481.0,-2022674.7163293757,253631.91167533444,0.0024017959652716143,0.17121921253747863,1.5673341263426301,1,0,0,0
