Date Local,"(7, 2, 1)","(11, 1002, 1)","(15, 2003, 1)","(19, 7, 1)","(19, 11, 1)","(19, 2008, 1)","(19, 2009, 1)","(19, 2016, 1)","(19, 4001, 1)","(19, 5001, 1)","(23, 2002, 1)","(25, 5, 1)","(27, 2, 1)","(27, 21, 1)","(27, 23, 1)","(27, 1018, 1)","(27, 1023, 1)","(27, 1028, 1)","(27, 1033, 1)","(29, 8, 1)","(29, 14, 1)","(29, 18, 1)","(29, 2009, 1)","(29, 2012, 1)","(29, 2019, 1)","(29, 6001, 1)","(31, 4, 1)","(31, 1004, 1)","(37, 2, 1)","(37, 113, 1)","(37, 1002, 1)","(37, 1103, 1)","(37, 1602, 1)","(37, 4002, 1)","(37, 4004, 1)","(37, 4009, 1)","(37, 5005, 1)","(37, 6012, 1)","(37, 9033, 1)","(39, 4, 1)","(39, 2010, 1)","(51, 5, 2)","(59, 7, 1)","(59, 2022, 1)","(61, 6, 1)","(65, 12, 1)","(65, 2002, 1)","(65, 5001, 1)","(65, 6001, 1)","(65, 8001, 1)","(65, 8005, 1)","(67, 10, 1)","(67, 11, 1)","(71, 1, 1)","(71, 12, 1)","(71, 13, 1)","(71, 26, 1)","(71, 27, 1)","(71, 306, 1)","(71, 1004, 1)","(71, 1234, 1)","(71, 2002, 1)","(71, 4001, 1)","(73, 6, 1)","(73, 1016, 1)","(73, 1022, 1)","(77, 2010, 1)","(77, 3005, 1)","(79, 2006, 1)","(83, 11, 1)","(83, 1008, 1)","(83, 2011, 1)","(99, 5, 1)","(99, 6, 1)","(101, 3, 1)","(107, 2002, 1)","(107, 2010, 1)","(107, 3000, 1)","(111, 8, 1)"
2013-03-20,,,1012.285714,1007.520833,1005.2328,1006.583333,1011.845833,,1006.008333,1004.775,992.75,1009.129167,,885.458333,,886.416667,872.375,877.708333,,986.0625,1003.7375,,898.291667,1003.9,,1005.179167,1010.620833,1009.208333,995.208333,,997.625,,1010.583333,1013.75,1017.304348,,1009.791667,972.208333,932.7875,1009.1125,1008.279167,,1011.75,996.333333,,939.5,1014.375,986.833333,962.6,988.25,987.458333,,1016.708333,932.808333,,,,,911.170833,969.75,951.020833,974.791667,903.75,,998.070833,,1017.841667,1011.916667,,,,1013.841667,,1014.691667,,,1003.333333,1005.504167,983.5
2013-03-21,,,,1005.358333,1002.95525,1004.375,1010.066667,,1003.675,1002.6125,1000.541667,1003.441667,,884.083333,,885.291667,870.875,876.25,,983.8875,1001.4,,894.833333,1001.958333,,1003.0625,1008.404167,1007,990.208333,,992.708333,,1005.416667,1008.625,1012.318182,,1004.708333,967.5,928.470833,1006.843478,1006.120833,,1006.791667,991.375,,934.541667,1008.833333,981.5,957.958333,983.083333,982.5,,1015.434783,928.954167,,,,,906.7,962.125,948.8,969.583333,899.304167,,993.1875,,1016.920833,1010.916667,,,,1009.008333,,1013.0875,,,1001.041667,1002.954167,978.083333
2013-03-22,,,,1005.404167,1002.6775,1003.958333,1009.9,,1003.683333,1002.508333,1000.791667,1003.225,,884.416667,,885.958333,872.291667,876.833333,,983.9,1001.070833,,894.666667,1002.004167,,1003.2375,1008.679167,1007.041667,989.5,,992,,1005,1008,1011.6,,1003.916667,967.125,928.341667,1006.904167,1005.958333,,1005.875,990.791667,,933.583333,1008.333333,981.333333,957.086957,982.333333,981.458333,,1015.041667,929.354167,,,,,906.6875,960.708333,949.591667,968.791667,899.329167,,992.291667,,1016.495833,1011.333333,,,,1008.566667,,1012.6125,,,1001.083333,1002.6875,977.458333
2013-03-23,,,,1007.4625,1004.95505,1006.125,1011.6875,,1005.775,1004.566667,999.458333,1009.7375,,888.75,,889.708333,874.833333,880.541667,,985.554167,1002.891667,,896.75,1003.958333,,1005.170833,1010.679167,1009.166667,993.083333,,995.583333,,1008.583333,1011.791667,1015.428571,,1007.666667,970.25,931.829167,1008.7875,1008.016667,,1009.541667,994.416667,,937.791667,1014.875,987.75,959.941176,985.916667,985.041667,,1016.375,933.845833,,,,,910.370833,966.652174,954.983333,972.375,903.020833,,995.841667,,1017.725,1012.208333,,,,1011.291667,,1014.391667,,,1003.125,1004.570833,981.125
2013-03-24,,,,1005.795833,1003.39965,1004.791667,1009.633333,,1004.179167,1002.883333,996.208333,1010.120833,,888.833333,,889.666667,874.916667,880.75,,983.895833,1001.395833,,896.333333,1002.3375,,1003.325,1008.8625,1007.541667,993.083333,,995.458333,,1008.375,1011.583333,1015.047619,,1007.541667,970.083333,931.6,1006.9375,1006.283333,,1009.583333,994.083333,,938.166667,1015.416667,988.166667,961.066667,985.791667,985.25,,1014.25,933.5125,,,,,910.4,966.75,954.7625,972.333333,903.016667,,995.570833,,1015.833333,1009.75,,,,1010.845833,,1012.179167,,,1001.541667,1003.7375,981.166667
2013-03-25,,,1015.111111,1003.229167,1000.73325,1002,1007.279167,,1001.904167,1000.508333,992.166667,1008.679167,,886.541667,,887.583333,872.75,878.541667,,981.575,999.004167,,895.041667,999.391667,,1000.566667,1006.0125,1004.875,992.416667,,994.708333,,1007.541667,1010.708333,1014.181818,,1006.833333,969.416667,929.754167,1004.566667,1003.666667,,1008.833333,993.625,,937.583333,1014,986.791667,959.6,985.041667,984.75,,1012.041667,931.625,,,,,908.816667,965.75,952.129167,971.625,901.458333,,995.025,,1013.283333,1007.291667,,,,1010.45,,1010.079167,,,998.833333,1001.233333,980.375
2013-03-26,,,1014.333333,1002.6875,1000.06665,1001.416667,1006.854167,,1001.166667,999.954167,991.708333,1006.520833,,883.875,,884.833333,870.458333,875.958333,,981.004167,998.95,,894.083333,998.85,,1000.070833,1005.5,1004.208333,992.5,,994.833333,,1007.75,1011.041667,1014.714286,,1006.958333,969.125,928.875,1004.0625,1003.35,,1008.833333,993.625,,936.625,1011.625,984.083333,959.75,985.125,984.25,,1011.791667,929.9875,,,,,907.658333,965.25,949.129167,971.416667,900.395833,,995.195833,,1013.279167,1007.166667,,,,1010.275,,1009.904167,,,998.208333,1000.8,980.416667
2013-03-27,,,1013.208333,1003.241667,1000.595583,1002.041667,1007.295833,,1001.566667,1000.4,990.708333,1007.725,,884.75,,885.583333,871.166667,876.583333,,981.670833,999.879167,,894.791667,999.741667,,1000.7875,1006.004167,1004.958333,993.916667,,996.333333,,1009.208333,1012.583333,1015.95,,1008.666667,970.375,929.733333,1004.729167,1003.629167,,1010.375,995.125,,937.625,1012.708333,985.25,960.214286,986.625,985.708333,,1012.25,930.729167,,,,,907.708333,967.5,950.295833,973.041667,901.279167,,996.729167,,1013.770833,1007.583333,,,,1012,,1010.0625,,,998.791667,1001.570833,981.875
2013-03-28,,,1016.458333,1006.404167,1003.95515,1005.291667,1010.345833,,1004.945833,1003.4125,993.875,1010.504167,,887.875,,888.791667,874.333333,879.958333,,984.55,1003.116667,,897.208333,1002.795833,,1004.0625,1009.504167,1008.208333,995.708333,,998.125,,1011,1014.291667,1017.75,,1011,972.458333,932.5125,1007.845833,1007.029167,,1012.333333,997.125,,940.041667,1015.916667,988.416667,962.307692,988.5,987.666667,,1015.291667,933.6875,,,,,910.770833,970.416667,953.704167,974.916667,903.870833,,998.233333,,1016.495833,1010.583333,,,,1014.225,,1013,,,1002.083333,1004.486957,983.875
2013-03-29,,,1017.5,1006.566667,1004.344,1005.416667,1010.4,,1004.741667,1003.5625,996.625,1012.1875,,891.25,,892.25,877.333333,883.125,,984.566667,1003.195833,,898.583333,1002.7875,,1003.95,1009.466667,1008.416667,997.166667,,999.375,,1012.416667,1015.625,1019.047619,,1011.791667,973.375,934.0625,1008.120833,1007.0625,,1013.583333,998.416667,,941.666667,1017.833333,990.375,964.583333,989.625,989,,1015.208333,935.741667,,,,,912.295833,972.416667,956.425,976,905.445833,,999.629167,,1016.625,1010.666667,,,,1015.2875,,1013.354167,,,1002.041667,1005.129167,984.916667
2013-03-30,,,1015.916667,1005.0125,1002.4553,1003.791667,1008.791667,,1003.554167,1002.133333,994.625,1010.958333,,890.125,,891.125,875.666667,882,,983.441667,1002.170833,,897.666667,1001.245833,,1002.516667,1007.941667,1006.791667,997.541667,,999.875,,1012.791667,1016.125,1019.73913,,1012.166667,973.791667,933.395833,1006.35,1005.241667,,1014.125,998.708333,,941.708333,1016.375,988.833333,964.588235,989.916667,989.583333,,1013.666667,934.820833,,,,,912.020833,973.125,955.229167,976.416667,905.129167,,1000.225,,1014.904167,1008.958333,,,,1016.070833,,1011.616667,,,1000.958333,1004.245833,985.5
2013-03-31,,,1015.833333,1006.686957,1004.2329,1005.916667,1010.570833,,1005.133333,1003.829167,993.541667,1010.404167,,886.541667,,887.166667,871.166667,878.041667,,985.341667,1003.241667,,897.291667,1003.165217,,1004.3375,1009.966667,1008.75,997.625,,1000.166667,,1013.083333,1016.333333,1020.047619,,1012.75,973.958333,933.404167,1008.279167,1007.175,,1014.375,998.875,,941,1015.791667,988.333333,964.625,990.333333,989.291667,,1015.083333,934.175,,,,,911.395833,972.416667,953.620833,976.541667,904.108333,,1000.770833,,1016.554167,1010.583333,,,,1015.9,,1013.295833,,,1002.791667,1005.341667,985.5
2013-04-01,,,1019.083333,1008.404167,1006.06605,1007.333333,1012.45,,1006.908333,1005.608333,996.791667,1010.8875,,888,,888.833333,874.041667,879.791667,,986.575,1005.066667,,897.956522,1004.791667,,1006.0125,1011.2375,1010.041667,997.75,,1000.333333,,1013.25,1016.666667,1020.416667,,1013.083333,974.416667,933.733333,1009.941667,1008.895833,,1014.541667,999.375,,941.083333,1016.208333,988.75,964.958333,991.041667,989.708333,,1017.291667,934.3,,,,,911.6625,972.708333,953.9,977.125,904.429167,,1001.116667,,1018.6875,1012.5,,,,1016.575,,1015.466667,,1009.9,1004.083333,1006.608333,986.333333
2013-04-02,,,1020.916667,1008.783333,1006.28825,1007.791667,1012.954167,,1007.2,1006.025,998.375,1010.116667,,890.208333,,890.958333,876.291667,881.958333,,987.2,1005.291667,,899.25,1005.066667,,1006.35,1011.725,1010.75,996.090909,,998.458333,,1011.545455,1014.75,1018.333333,,1011,972.590909,933.395833,1010.408333,1009.341667,,1013.083333,997.727273,,940.272727,1015.375,988.208333,963.727273,988.916667,988.227273,,1017.541667,934.633333,,,,,911.633333,971.090909,954.858333,975.125,904.454167,,999.0125,,1019.0125,1012.916667,,,,1014.333333,,1015.675,,1009.891667,1004.25,1006.770833,984.166667
2013-04-03,,,1017.086957,1006.9375,1004.51065,1005.875,1010.883333,,1005.358333,1004.008333,995.291667,1010.9625,,890.916667,,891.636364,876.833333,882.875,,985.195833,1003.795833,,898.541667,1003.216667,,1004.475,1009.7375,1008.708333,996.375,,998.375,,1011.375,1014.583333,1018.181818,,1010.75,972.625,933.616667,1008.295833,1007.266667,,1013,997.416667,,941,1016.25,988.875,963.083333,988.625,988.541667,,1015.25,935.245833,,,,,911.7625,971.291667,955.283333,974.958333,905.1125,,998.8,,1016.754167,1010.5,,,,1014,,1013.4125,,1008.908333,1002.5,1005.2875,984.083333
2013-04-04,,,1011.916667,1006.9,1004.4551,1005.625,1010.8375,,1005.120833,1003.6375,989.833333,1010.133333,,886.75,,887.25,872.916667,878.75,,984.904167,1003.733333,,898.166667,1002.666667,,1004.133333,1009.620833,1008.75,996.608696,,998.875,,1011.782609,1015.25,1018.772727,,1011.434783,972.826087,932.770833,1008.516667,1007.345833,,1013.291667,998.086957,,941.043478,1015.541667,987.833333,963.444444,989.166667,989.043478,,1015.75,933.6875,,,,,910.841667,971.826087,952.4875,975.541667,904.195833,,999.191667,,1017.129167,1010.791667,,,,1015.241667,,1013.85,,1008.129167,1002.25,1004.954167,984.708333
2013-04-05,,,1017.5,1008.779167,1006.2327,1007.75,1013.3375,,1007.183333,1005.229167,995.208333,1008.904167,,887.5,,888.458333,873.708333,879.375,,987.241667,1005.616667,,899.041667,1005.004167,,1006.4,1011.845833,1010.583333,995.708333,,998.458333,,1011.416667,1014.833333,1018.416667,,1010.833333,972.208333,932.708333,1010.233333,1009.504167,,1012.5,997.791667,,939.958333,1014.125,986.708333,963,988.916667,988.583333,,1018.208333,932.9625,,,,,910.5625,970.75,951.908333,975.208333,903.445833,,999.191667,,1019.683333,1013.708333,,,,1014.554167,,1016.225,,1009.8375,1004.25,1006.783333,983.791667
2013-04-06,,,1017.958333,1009.2875,1006.8993,1008.125,1013.633333,,1007.504167,1005.85,995.875,1007.741667,,887.583333,,888.458333,873.666667,879.291667,,987.508333,1006.054167,,899.25,1005.625,,1006.841667,1012.341667,1011.208333,994.875,,997.375,,1010.125,1013.666667,1017.227273,,1009.375,971.458333,932.229167,1010.791667,1009.908333,,1011.541667,996.541667,,939,1013.25,985.791667,962.111111,987.791667,987.541667,,1018.541667,932.654167,,,,,910.229167,969.458333,951.7625,974.083333,903.1375,,998.004167,,1020.116667,1013.916667,,,,1014.05,,1016.670833,,1010.554167,1004.791667,1007.4,982.791667
2013-04-07,,,1015.541667,1005.170833,1003.0108,1004.125,1009.1625,,1003.416667,1001.441667,992.416667,1004.395833,,883.875,,884.458333,869.416667,876.666667,,983.683333,1001.945833,,895.5,1001.275,,1002.570833,1008.020833,1006.875,990.833333,,993.208333,,1006.166667,1009.458333,1013.190476,,1005.208333,967.625,928.975,1006.508333,1005.5,,1007.416667,992.375,,935.333333,1009.666667,982.333333,957.875,983.791667,983.541667,,1013.75,929.475,,,,,906.720833,963.458333,947.858333,970.166667,900.079167,,993.795833,,1015.620833,1009.583333,,,,1009.845833,,1012.233333,,1006.508333,1000.541667,1003.404167,978.583333
2013-04-08,,,1019.75,999.291667,996.4559,997.833333,1003.35,,997.675,995.345833,996.458333,998.508333,,876.791667,,878.375,865.75,870.136364,,978.125,995.504167,,889.041667,995.779167,,997.125,1002.458333,1000.958333,984.083333,,987.916667,,1000.208333,1003.625,1007.5625,,999.916667,962.75,922.966667,1000.458333,999.404167,,1001.5,986.625,,928.5,1003.25,975.25,952.363636,978,977.333333,,1009.208333,922.745833,,,,,900.220833,954.083333,940.920833,964.041667,893.341667,,989.729167,,1010.525,1004.916667,,,,1005.275,,1006.579167,,999.3875,994.958333,996.383333,973.875
2013-04-09,,,1023.375,1004.616667,1001.4554,1003.208333,1008.225,,1002.791667,1000.620833,1000.541667,1006.020833,,886.666667,,888.625,876,880.291667,,983.183333,1000.695833,,895,1001.241667,,1002.2875,1007.454167,1006.333333,990.047619,,993.608696,,1006.095238,1009.26087,1013.285714,,1005.47619,968.761905,929.775,1005.466667,1004.5625,,1007.583333,991.952381,,934.666667,1011.375,984.043478,957.5625,983.913043,983.285714,,1014.75,930.570833,,,,,907.2625,962.666667,950.845833,970.208333,900.3375,,994.0625,,1015.575,1010.125,,,,1010.570833,,1011.358333,,1005.241667,1000.041667,1002.179167,979.833333
2013-04-10,,,1024.75,1008.25,1005.5661,1006.291667,1011.454167,,1006.220833,1004.575,1001.791667,1012.191667,,890.875,,891.75,877.833333,883.375,,985.995833,1004.5125,,899.5,1004.086957,,1005.2875,1010.670833,1009.625,994.875,,997.833333,,1010.666667,1013.875,1017.75,,1009.833333,972.833333,934.3375,1009.070833,1008.4125,,1012,996.666667,,940.333333,1017.458333,989.708333,961.666667,988.375,988.625,,1015.625,935.458333,,,,,910.691667,970.541667,955.625,974.75,905.395833,,998.2875,,1017.182609,1011.375,,,,1014.233333,,1014.116667,,1009.804167,1003.166667,1006.2875,983.791667
2013-04-11,,,1020,1001.629167,999.1122,1000.25,1005.4125,,999.554167,998.322727,997.291667,1004.95,,884.25,,885.041667,870.541667,876.458333,,979.504167,997.7875,,893.458333,997.2875,,998.556522,1004.1875,1002.875,989.833333,,992.875,,1005.625,1009.041667,1012.428571,,1004.875,967,927.233333,1002.779167,1001.741667,,1007.041667,991.75,,935.583333,1010.333333,982.833333,958.454545,983.416667,983.125,,1010.333333,928.35,,,,,904.129167,963.041667,948.566667,969.833333,899.0375,,993.520833,,1012.070833,1006.041667,,,,1008.279167,,1008.2875,,1003.125,996.625,999.891667,978.333333
2013-04-12,,,1015.666667,999.675,997.06695,998.5,1003.4,,997.9,996.1625,992.833333,1003.341667,,884.208333,,885.083333,870.375,876.291667,,978.129167,996.629167,,892.416667,995.9,,997.0625,1002.35,1001.25,988,,991.375,,1004.041667,1007.458333,1011,,1003.375,965.25,926.316667,1000.954167,1000.070833,,1005.333333,990.208333,,933.625,1008.833333,981.333333,956,981.625,981.583333,,1007.833333,927.975,,,,,904.570833,960.541667,947.9875,968.083333,898.120833,,991.358333,,1009.441667,1003.625,,,,1006.945833,,1006.35,,1001.8375,995.166667,998.275,976.916667
2013-04-13,,,1017.666667,998.629167,996.0115,997.291667,1002.354167,,996.791667,994.7375,994.416667,1002.95,,880.166667,,881.125,866.708333,872.416667,,976.845833,995.304167,,891.75,994.458333,,995.720833,1001.075,999.75,989.916667,,993.041667,,1005.875,1009.083333,1012.391304,,1004.833333,966.583333,925.4,999.779167,998.904167,,1006.833333,991,,934.458333,1007.916667,980.541667,957.529412,983.125,982.791667,,1007.416667,925.895833,,,,,902.2625,962.25,944.1875,969.458333,897.191667,,993.104167,,1009.1125,1002.75,,,,1008.508333,,1005.5125,,1000.470833,993.875,997.070833,978.291667
2013-04-14,,,1016.25,999.066667,996.28925,997.333333,1002.795833,,997.170833,995.125,992.75,1000.35,,877.125,,878.208333,863.666667,869.5,,977.341667,995.754167,,890.791667,994.95,,996.35,1001.504167,1000.458333,989.25,,992.125,,1005,1008.083333,1011.5,,1003.782609,965.875,923.995833,1000.233333,999.341667,,1005.916667,990.375,,932.458333,1005.333333,977.791667,956.5,982.375,981.625,,1007.833333,923.454167,,,,,900.629167,959.916667,941.008333,968.791667,895.2875,,992.495833,,1009.558333,1003.666667,,,,1007.629167,,1006.070833,,1000.470833,994.333333,997.070833,977.583333
2013-04-15,,,1015.958333,1000.364706,997.4558,998.75,1004.058333,,998.179167,996.616667,992.25,1002.2875,,875.041667,,875.708333,862,867.583333,,977.9125,996.129167,,890.083333,995.8875,,997.295833,1002.683333,1001.625,989.625,,992.416667,,1005.333333,1008.625,1012.125,,1004.416667,966,924.733333,1001.5125,1000.445833,,1006.416667,991.375,,932.625,1006.166667,978.666667,956.583333,982.541667,982.041667,,1008.458333,923.870833,,,,,902.4,960.208333,940.95,968.875,895.504167,,993.4,,1010.404167,1004.416667,,,,1007.570833,,1007.020833,,1000.579167,995.083333,997.725,977.666667
2013-04-16,,,1022.916667,1005.016667,1001.95535,1003.333333,1008.791667,,1002.9625,1001.454167,999.5,1005.454167,,883.5,,884.75,871.625,876.333333,,982.945833,1000.504167,,892.75,1000.7,,1002.229167,1007.729167,1006.416667,990.791667,,994.125,,1007.041667,1010.208333,1013.727273,,1006.166667,968.708333,928.85,1005.8375,1004.908333,,1008.083333,992.75,,934.25,1010.125,982.833333,958.083333,984.333333,983.25,,1014.458333,928.795833,,,,,905.025,962.666667,949.425,970.416667,898.9,,995.354167,,1015.679167,1010.166667,,,,1010.575,,1011.956522,,1004.5625,1000.125,1001.725,980.083333
2013-04-17,,,1026.875,1010.233333,1007.2326,1009.083333,1014.395833,,1008.395833,1006.9,1004.125,1012.5,,891.375,,892.708333,879.416667,884.25,,988.279167,1005.747619,,899.25,1006.395833,,1007.616667,1013.020833,1011.666667,995.458333,,998.916667,,1011.833333,1015,1018.956522,,1011.333333,974.125,934.795833,1011.229167,1010.2875,,1013.041667,996.75,,939.714286,1017.916667,990.666667,962.153846,989.291667,988,,1020,935.85,,,,,911.3125,970.291667,957.895833,975.375,905.120833,,999.016667,,1021.008333,1015.75,,,,1016.125,,1017.116667,,1010.4,1005.416667,1007.4625,985.291667
2013-04-18,,,1026.916667,1012.570833,1009.899,1011.166667,1016.179167,,1010.958333,1009.504167,1004.545455,1017.725,,896.125,,896.708333,882.045455,887.708333,,990.354167,1008.466667,,902.666667,1008.454167,,1009.783333,1015.07619,1013.958333,998.541667,,1001.833333,,1014.708333,1017.958333,1021.761905,,1014.208333,977.416667,939.1125,1013.5,1012.570833,,1016,1000.5,,944.375,1023.375,996.291667,965,992.833333,991.25,,1020.708333,940.691667,,,,,917.329167,975.958333,962.45,979.208333,909.854167,,1001.791667,,1022.283333,1016.416667,,,,1018.783333,,1018.958333,,1013.4625,1007.875,1010.2875,988.416667
2013-04-19,,,1026.208333,1010.0125,1007.62145,1008.625,1013.7375,,1008.241667,1006.7875,1003.25,1014.291667,,893.083333,,893.666667,878.541667,884.708333,,988.004167,1006.345833,,901.25,1005.904167,,1007.170833,1012.566667,1011.541667,996,,999.125,,1011.833333,1015.125,1019.041667,,1011.708333,974.416667,936.025,1011.233333,1010.070833,,1013.375,998.208333,,942.583333,1019.5,992.083333,965.285714,990.125,988.833333,,1018.208333,937.3375,,,,,913.545833,973.416667,958.391667,976.375,907.091667,,999.554167,,1019.616667,1013.625,,,,1015.5125,,1016.454167,,1011.354167,1005.208333,1008.233333,985.458333
2013-04-20,,,1023.208333,1005.625,1003.1219,1004,1009.4625,,1003.775,1002.458333,1000.5,1008.733333,,889.916667,,890.708333,875.75,881.791667,,983.829167,1002.283333,,898.166667,1001.625,,1002.675,1007.945833,1007,991.5,,994.75,,1007.541667,1010.833333,1014.590909,,1006.916667,969.708333,931.925,1006.9,1005.791667,,1009.041667,993.791667,,938.791667,1014.125,986.583333,959.714286,985.291667,985.333333,,1014.208333,933.441667,,,,,910.566667,967.208333,954.175,971.75,903.520833,,995.241667,,1015.7875,1010.083333,,,,1010.941667,,1012.291667,,1007.054167,1000.916667,1003.979167,980.666667
2013-04-21,,,1020.5,1004.125,1001.62205,1002.833333,1007.620833,,1002.2375,1000.9,998.291667,1008.629167,,888.625,,889.625,874.25,880.75,,982.683333,1001.229167,,896.958333,1000.108333,,1001.354167,1006.566667,1005.583333,992.791667,,996.041667,,1008.666667,1012.333333,1016.173913,,1008.333333,970.375,931.3375,1005.229167,1004.35,,1010.291667,995.416667,,939.458333,1014.416667,986.916667,961,986.375,986.458333,,1012.333333,932.75,,,,,909.345833,968.75,952.65,972.875,903.266667,,996.495833,,1013.904167,1008.083333,,,,1012.0125,,1010.454167,,1006.341667,999.333333,1002.783333,981.75
2013-04-22,,,1017,1001.358333,998.84455,1000.041667,1005.0875,,999.266667,997.9,995.708333,1005.633333,,885.875,,886.625,872.083333,878.166667,,979.783333,998.5625,,894.791667,997.520833,,998.666667,1003.895833,1002.708333,992.125,,995.375,,1008.208333,1011.708333,1015.541667,,1007.791667,969.25,928.558333,1002.559091,1001.520833,,1009.666667,994.708333,,937.458333,1011.083333,983.25,960.5,985.458333,985.125,,1009.833333,929.5375,,,,,907.15,966.375,948.775,972.041667,900.65,,995.954167,,1011.1,1005.916667,,,,1011.625,,1007.775,,1003.625,996.791667,1000.295833,981.083333
2013-04-23,,,1013.666667,1000.404167,997.73355,999.208333,1004.183333,,998.725,997.125,992.875,1005.9,,888.041667,,889.041667,874.708333,880.166667,,979.066667,997.5,,894.375,996.35,,997.779167,1003.066667,1001.791667,991.041667,,994.166667,,1007.125,1010.458333,1014.227273,,1006.458333,968,929.333333,1001.666667,1000.625,,1008.333333,993.458333,,936.541667,1011.625,984.291667,958.222222,984.333333,984.333333,,1008.875,931.525,,,,,906.829167,965.083333,951.429167,971.125,901.1125,,994.579167,,1010.5625,1005.25,,,,1010.225,,1007.070833,,1002.675,995.916667,999.675,979.916667
2013-04-24,,,1010.791667,998.570833,995.9004,997.5,1002.404167,,996.616667,995.225,990.458333,1005.116667,,886.5,,887.083333,872.958333,878.666667,,977.2375,995.7375,,892.375,994.733333,,995.995833,1001.079167,999.708333,991.666667,,994.791667,,1007.708333,1010.916667,1014.583333,,1007.041667,968.833333,927.308333,999.891667,998.954167,,1008.666667,993.375,,936.083333,1010.833333,983.5,959.2,984.875,984.416667,,1007.166667,929.4125,,,,,906.383333,964.791667,948.970833,971.583333,899.170833,,994.970833,,1008.95,1002.791667,,,,1010.345833,,1005.404167,,1000.516667,994.083333,997.35,980.458333
2013-04-25,,,1016.333333,1005.2375,1002.0109,1003.708333,1008.675,,1001.822222,1001.7375,993.333333,1008.895833,,887.136364,,887.708333,873.5,879.166667,,983.129167,1002.179167,,896.375,1001.2375,,1002.345833,1007.5625,1006.625,995.083333,,998.25,,1011.166667,1014.208333,1018.375,,1010.75,972.25,930.775,1006.3,1005.345833,,1012.416667,997.416667,,939.666667,1013.333333,985.958333,962.4,988.583333,988.333333,,1013.521739,931.804167,,,,,909.375,970.291667,950.479167,975.25,902.366667,,998.743478,,1015.016667,1008.708333,,,,1014.4625,,1011.783333,,1006.45,1000.583333,1003.4625,984.041667
2013-04-26,,,1021.833333,1009.675,1006.8993,1008.416667,1013.225,,1007.4,1006.229167,998.958333,1013.283333,,893.166667,,893.625,879.041667,885.166667,,987.845833,1006.629167,,901.208333,1005.5125,,1006.733333,1012.233333,1011.125,997.75,,1001.166667,,1014.083333,1017.083333,1020.916667,,1013.625,975.166667,935.4125,1010.895833,1010.0625,,1015.416667,999.791667,,943.291667,1018.958333,991.375,965.444444,991.375,991.166667,,1018.208333,936.645833,,,,,913.783333,975.166667,955.566667,978.166667,906.979167,,1001.729167,,1019.8,1013.541667,,,,1017.070833,,1016.458333,,1011.408333,1004.875,1008.341667,986.666667
2013-04-27,,,1023.583333,1008.858333,1006.39935,1007.333333,1012.291667,,1006.504167,1005.141667,1000.375,1010.558333,,893.291667,,893.875,878.541667,885.208333,,987.1,1006.125,,901.583333,1004.745833,,1005.958333,1011.116667,1010.25,995.958333,,999.208333,,1012.25,1015.125,1019.083333,,1011.75,973.708333,935.283333,1009.958333,1009.029167,,1013.583333,998.458333,,942.416667,1016.541667,988.875,968,989.5,989.833333,,1017.166667,936.304167,,,,,913.554167,973.125,955.1625,976.291667,906.941667,,999.891667,,1018.720833,1012.708333,,,,1015.354167,,1015.395833,,1011.070833,1003.833333,1007.845833,985.125
2013-04-28,,,1020.666667,1003.158333,1000.73325,1001.958333,1006.775,,1001.133333,999.554167,998.458333,1004.975,,888.375,,888.916667,873.583333,880.375,,981.7375,1000.741667,,897.583333,999.341667,,1000.4125,1005.629167,1004.708333,991.541667,,994.708333,,1007.666667,1010.583333,1014.625,,1007.083333,968.708333,930.441667,1004.354167,1003.5,,1009,994.291667,,938.291667,1010.875,983.083333,960.3,985.041667,985.5,,1011.375,931.570833,,,,,909.108333,966.708333,949.541667,971.875,902.4875,,995.275,,1013.133333,1006.958333,,,,1010.620833,,1009.633333,,1005.841667,998.416667,1002.341667,980.458333
2013-04-29,,,1017.75,998.504167,996.0115,997.375,1001.904167,,996.4125,994.995833,995.291667,1001.4125,,883.833333,,884.416667,869.416667,875.875,,977.520833,996.125,,893.583333,994.883333,,995.958333,1000.858333,999.833333,989.043478,,992.083333,,1004.958333,1007.958333,1011.875,,1004.375,966.083333,926.554167,999.604167,998.6125,,1006.291667,991.708333,,935.25,1007.333333,979.5,956.5,982.333333,982.541667,,1006.625,927.695833,,,,,905.466667,962.625,946.133333,969.166667,898.725,,992.3875,,1008.2875,1002.583333,,,,1008.129167,,1005.033333,,1001.229167,993.916667,997.95,977.75
2013-04-30,,,1017.833333,997.056522,994.2339,995.75,1000.833333,,994.944444,994.008333,995.333333,1000.391667,,880.333333,,881.25,866.75,872.791667,,975.908333,994.408333,,891.375,992.882609,,994.445833,999.520833,998.416667,988.913043,,991.916667,,1004.826087,1007.791667,1011.782609,,1004.086957,966,924.358333,998.2375,997.175,,1006.130435,991.086957,,933.608696,1005.916667,978.25,956.769231,982.208333,981.772727,,1006,924.858333,,,,,902.95,961.956522,943.420833,968.916667,896.7,,992.445833,,1007.7375,1002.583333,,,,1007.7375,,1003.954167,,999.283333,992.315789,995.95,977.541667
